     The determinant of TRMAT is:   2.0
     Supercell crystal axes: (cart. coord. in units of SuperCell_alat)
               a(1) = (   1.000000   0.000000   0.000000 )  
               a(2) = (   0.000000   1.000000   0.000000 )  
               a(3) = (   0.000000   0.000000   2.000000 )  

     Supercell reciprocal axes: (cart. coord. in units 2 pi/SC_alat)
               b(1) = (  1.000000  0.000000  0.000000 )  
               b(2) = (  0.000000  1.000000  0.000000 )  
               b(3) = (  0.000000  0.000000  0.500000 )  

     New crystal axes: (cart. coord. in units of SC_alat)
               a(1) = (   1.000000   0.000000   0.000000 )  
               a(2) = (   0.000000   1.000000   0.000000 )  
               a(3) = (   0.000000   0.000000   1.000000 )  

     New reciprocal axes: (cart. coord. in units 2 pi/SC_alat)
               b(1) = (  1.000000  0.000000  0.000000 )  
               b(2) = (  0.000000  1.000000  0.000000 )  
               b(3) = (  0.000000  0.000000  1.000000 )  

   List of K points for supercell band calculation (NOT reduced by Symmetry)
   K_POINTS tpiba
   177
        0.0000000   0.0000000  -0.1166667  155
        0.0000000   0.0000000  -0.1333333  156
        0.0000000   0.0000000  -0.1500000  157
        0.0000000   0.0000000  -0.1666667  158
        0.0000000   0.0000000  -0.1833333  159
        0.0000000   0.0000000  -0.2000000  160
        0.0000000   0.0000000  -0.2166667  161
        0.0000000   0.0000000  -0.2333333  162
        0.0000000   0.0000000   0.2500000  163
        0.0000000   0.0000000   0.2333333  164
        0.0000000   0.0000000   0.2166667  165
        0.0000000   0.0000000   0.2000000  166
        0.0000000   0.0000000   0.1833333  167
        0.0000000   0.0000000   0.1666667  168
        0.0000000   0.0000000   0.1500000  169
        0.0000000   0.0000000   0.1333333  170
        0.0000000   0.0000000   0.1166667  171
        0.0000000   0.0000000   0.1000000  172
        0.0000000   0.0000000   0.0833333  173
        0.0000000   0.0000000   0.0666667  174
        0.0000000   0.0000000   0.0500000  175
        0.0000000   0.0000000   0.0333333  176
        0.0000000   0.0000000   0.0166667  177
